objectId,image,coord_ra,coord_dec,p_rrl,p_est
775577429010830822,obj775577429010830822.png,335.60703423742495,-9.310762199832528,0.9991392185565945,0.5829969338927223
777143958202505534,obj777143958202505534.png,318.24283455778874,-7.752387146316638,0.9991389187638711,0.654799161829537
775466309616948975,obj775466309616948975.png,312.7072583736461,-9.356931406116239,0.9991387024910324,0.5321333686888974
770502976690214637,obj770502976690214637.png,302.09000982675565,-14.307936482517745,0.9991384431640868,0.5087895125655899
772188871612982297,obj772188871612982297.png,313.92169610650063,-12.322433707595481,0.9991371006030727,0.6272544536197944
778856103965381546,obj778856103965381546.png,329.58643907312523,-6.064606226032244,0.9991360764039379,0.5619096606044779
765796929484376842,obj765796929484376842.png,329.20210639907145,-18.581403931372726,0.9991311355062135,0.5135056286048478
775630824044233009,obj775630824044233009.png,348.1564319139327,-9.661208704186064,0.999131060505297,0.6832157286193516
760957016737859106,obj760957016737859106.png,301.04812359782926,-23.49193820599683,0.9991300991900735,0.5786519807628618
765682511555613380,obj765682511555613380.png,301.88475023502144,-17.979339853407517,0.9991300886405469,0.6357087548452933
754918155280729611,obj754918155280729611.png,302.61574386487996,-29.124604526129392,0.9991300327057422,0.5602342353257839
780669679675921558,obj780669679675921558.png,2.277119279520479,-3.3081604224153422,0.9991273221817202,0.6029706541607427
770605231271596899,obj770605231271596899.png,325.3216541584809,-14.50421287740101,0.999126419406661,0.5579023453985027
760957085457339129,obj760957085457339129.png,300.79606255449914,-23.392338895273138,0.9991262901298893,0.6564579616535254
753455736096310521,obj753455736096310521.png,303.81854576375866,-30.300712172423903,0.9991258526189206,0.5866939811208867
765787377477093235,obj765787377477093235.png,327.4872143198771,-19.151903017327317,0.9991256018919057,0.5986669891621867
756402770856137918,obj756402770856137918.png,301.1653272106779,-27.68128226248692,0.9991252384844224,0.5399116916544204
767332534911520497,obj767332534911520497.png,313.0546384841518,-16.416972682784326,0.9991247372649413,0.6232294479329653
765795074058505182,obj765795074058505182.png,328.6571938058327,-19.088413961982422,0.9991242404986239,0.5262931124825901
765715909221309140,obj765715909221309140.png,310.3140193992775,-18.097659270916196,0.9991231523456742,0.5938751591550864
772309061977786083,obj772309061977786083.png,341.4371431525437,-13.302710064794987,0.999118571822442,0.526152020873447
754925989301080858,obj754925989301080858.png,303.689971686873,-28.889245388861447,0.9991181102996586,0.5059496110369754
756410261279097835,obj756410261279097835.png,302.8664695142371,-27.498460144421795,0.9991180176875946,0.6292791549503868
759437560387754885,obj759437560387754885.png,305.5854939342031,-25.14096055920635,0.9991173186072277,0.5614044436889836
778975675854903502,obj778975675854903502.png,356.4768774237098,-7.053666061008177,0.9991152459030535,0.5484715427803043
778917126860720687,obj778917126860720687.png,343.3243184571418,-6.285686063653778,0.9991141296112539,0.587885746555275
778874314626720804,obj778874314626720804.png,334.80864702777694,-6.5750235642473935,0.9991135957067856,0.579386194622602
773809070715981897,obj773809070715981897.png,310.3918887623695,-11.246813563035438,0.9991132905083826,0.540064942565194
770545307887880918,obj770545307887880918.png,311.9465128838868,-14.053957102451909,0.9991128197461637,0.6122674390379718
756408680731137046,obj756408680731137046.png,303.4278203910182,-27.69383642290635,0.9991120164360423,0.6125514395822705
754937877770556312,obj754937877770556312.png,308.33273412755943,-29.215797831741018,0.9991103539138112,0.5380320136288167
772172172780129301,obj772172172780129301.png,311.4453530174643,-13.02718848012174,0.9991090146974153,0.5553153969875413
775507266425080488,obj775507266425080488.png,320.76081272097616,-9.605168300530266,0.9991079715861747,0.5602809517938606
770517339060852317,obj770517339060852317.png,305.4190566675033,-14.221259181313092,0.9991064451851486,0.5754063457026539
775432430914916610,obj775432430914916610.png,304.04227626714083,-9.426610154998146,0.9990999042505043,0.536754395838855
756429365293633912,obj756429365293633912.png,308.32607969155987,-27.728242280738108,0.9990955791422105,0.6359479010279745
761023880788724517,obj761023880788724517.png,314.9601895996528,-22.38750383345424,0.9990930783412256,0.5536423787766872
761018451950065440,obj761018451950065440.png,314.76935967393115,-23.604166622718814,0.9990919736155244,0.6724104160352928
788899180612440630,obj788899180612440630.png,342.23515061990685,2.0506342134263726,0.9990900951314348,0.5288163221469439
764084027807259389,obj764084027807259389.png,300.0730730322981,-20.417076160284907,0.9990799543311425,0.6235058143445806
759460718851411719,obj759460718851411719.png,309.0499262489292,-24.615377612625387,0.9990789457635947,0.590605574484479
769027775683120942,obj769027775683120942.png,333.50025193627886,-15.310731742148473,0.9990770393924197,0.5498136680326771
773768732383137399,obj773768732383137399.png,300.8045009228176,-11.044883435022436,0.9990740495467422,0.5598498562228279
757970124681531974,obj757970124681531974.png,316.81445444374344,-25.908617013726282,0.9990737636920118,0.5224947849140885
754916918330151002,obj754916918330151002.png,302.3289280845119,-29.453304093626816,0.9990719772532219,0.532965391190976
772155061630421240,obj772155061630421240.png,306.7684967158848,-12.284493383290371,0.9990693616591947,0.5629546474561147
782254763126311085,obj782254763126311085.png,346.49338553284997,-3.8036513006516115,0.9990693580094394,0.591738968155557
782294689142294132,obj782294689142294132.png,355.3157802411721,-4.217503306660588,0.9990683082867273,0.6353775866444134
772236906527219006,obj772236906527219006.png,324.7302865455395,-12.331896605984905,0.9990682909881161,0.6360135469368666
775425284089335060,obj775425284089335060.png,303.3169250726756,-9.350003995862362,0.9990682871552223,0.5108641199215495
765798784910251941,obj765798784910251941.png,328.0801859873531,-18.150934895003076,0.9990674997777097,0.6238085180003842
760963201490767278,obj760963201490767278.png,302.59121978794974,-23.654571567765842,0.9990661611030462,0.5982935438757295
777274800086208164,obj777274800086208164.png,346.0027690182589,-7.816141850916997,0.9990637474419454,0.5237300535805781
757910338736768249,obj757910338736768249.png,302.0155941610211,-25.519200425632892,0.9990612748887061,0.6429072394708311
754918911194976339,obj754918911194976339.png,302.4377178798127,-28.917788071867193,0.9990587468126605,0.6145059888537762
753446871283814241,obj753446871283814241.png,301.8593449979936,-30.700642460355994,0.99905689420702,0.6304721910188278
756426479075610501,obj756426479075610501.png,307.0813769397242,-26.789383874633454,0.9990550680529224,0.516730902309601
753450513416080669,obj753450513416080669.png,301.3954449824911,-29.94719398615987,0.9990533787206287,0.5111852789379576
765816858132630810,obj765816858132630810.png,333.91758712580173,-18.633661583127783,0.9990531800585929,0.5460760342888322
773818279125865979,obj773818279125865979.png,311.18000853896234,-10.701893539187775,0.9990515683442108,0.533672118181518
772129566704558039,obj772129566704558039.png,302.3335844715877,-13.375691075895366,0.9990470020669208,0.5769231748521375
787230328119905628,obj787230328119905628.png,340.0198877891248,0.7099985074646201,0.9990461601983958,0.5765933873037247
775502593500644667,obj775502593500644667.png,318.8481597992126,-9.090585264519843,0.9990442185621371,0.5824375680823212
777298027269342422,obj777298027269342422.png,352.4843516023057,-8.847389783230033,0.9990438713113375,0.5632107608974426
777122723884191375,obj777122723884191375.png,313.61616579673375,-7.875257788543167,0.9990433757926579,0.5477732541562583
757968337975134219,obj757968337975134219.png,317.90182594805174,-26.272079247442953,0.9990430815640104,0.5734401383360002
767283400485654278,obj767283400485654278.png,303.0923729783234,-16.48982590198503,0.9990420824728136,0.5117349581704148
770659107341355862,obj770659107341355862.png,336.8531481363306,-14.848933093912573,0.9990417820653892,0.5332166549620091
775614193930879716,obj775614193930879716.png,345.43412998583256,-10.301135433798141,0.9990413362864672,0.6615294413154224
761034051271279416,obj761034051271279416.png,318.55484589247396,-23.166256093562307,0.9990345215749372,0.5125752608281648
756404557562533957,obj756404557562533957.png,301.775641271538,-27.158958702384915,0.9990282376986346,0.5553805544725593
757923395437352283,obj757923395437352283.png,305.2387365755342,-25.59685175965288,0.9990254428762351,0.6017297978619037
772342871960344413,obj772342871960344413.png,348.69278202936584,-13.331936055175415,0.9990234165601964,0.5127377947923427
772131215971999222,obj772131215971999222.png,301.68264782395636,-13.002860242951293,0.9990227213738379,0.4871770503056757
757962771697503191,obj757962771697503191.png,316.42885890664076,-25.875746076338267,0.9990223459842756,0.5349693810180084
757917279403920249,obj757917279403920249.png,303.4761687987369,-25.452876211915164,0.9990058737264162,0.5358861708701965
772270716509772784,obj772270716509772784.png,332.1008903238699,-12.482911895311824,0.999001485063766,0.4679511234333664
764222841150264579,obj764222841150264579.png,331.4993083547159,-20.24650400474307,0.9990013769057328,0.6199876179521795
778968597748796800,obj778968597748796800.png,355.37603024081767,-7.146149913117864,0.9990005960264159,0.6353119118650358
761014878537273475,obj761014878537273475.png,313.4994467652316,-22.87403094640176,0.9989976258640038,0.47999707456068946
768888137706393347,obj768888137706393347.png,303.03455427850935,-15.876536457076142,0.9989974617481281,0.5893933004983509
756404007806721199,obj756404007806721199.png,301.5051913993166,-27.261407472846177,0.9989945186859014,0.5746953390682066
770655465209091294,obj770655465209091294.png,335.77706329990264,-14.037255045532369,0.9989922239990725,0.540355519090974
759490680543267224,obj759490680543267224.png,316.2863955569817,-24.033426660220787,0.9989900198199765,0.4931321019287548
773769831894764993,obj773769831894764993.png,301.5472866043698,-10.709036088321168,0.9989871676237088,0.527102398667872
753449826221314876,obj753449826221314876.png,301.33776165972773,-30.073478213438836,0.9989790215957356,0.5594875646508374
759496796576696936,obj759496796576696936.png,318.15577858031935,-24.08977547629661,0.9989728562285825,0.5452702489874425
783847749316531797,obj783847749316531797.png,331.4996690435671,-2.6638125912680817,0.9989704604650576,0.5371736512017832
773774848416563980,obj773774848416563980.png,302.48923654734443,-11.313445221500508,0.9989612154171412,0.5707059742530828
754917949122298299,obj754917949122298299.png,303.3027442735687,-29.124575058075436,0.9989599184510174,0.6211798880676775
780533271514600763,obj780533271514600763.png,333.24892160947775,-4.502116740574289,0.9989508096142098,0.5461901728160506
770500846386437453,obj770500846386437453.png,302.24596394941045,-14.838276892533985,0.9989448682026938,0.5892391995117867
767376103059771958,obj767376103059771958.png,324.86574369040295,-17.296026552343765,0.9989376304440115,0.5267892628146736
777112759560062776,obj777112759560062776.png,311.3201979331619,-8.775085975970828,0.9989284063200695,0.6378001432461241
777107743038265019,obj777107743038265019.png,310.3017761123097,-8.24196909575166,0.998926655750546,0.46063690017943243
777203606708310336,obj777203606708310336.png,332.0910917459945,-8.330689178751971,0.9989265284252754,0.7063627172466252
768897964591565788,obj768897964591565788.png,303.9265675348871,-15.219750790530483,0.9989238902793545,0.5901476492978595
775414151534102652,obj775414151534102652.png,302.1077082395379,-10.397750632438825,0.9989197141676668,0.6169670615720172
773811201019758335,obj773811201019758335.png,310.26538903619047,-10.813904820583705,0.9989184315833698,0.5303806399620812
764224146820324400,obj764224146820324400.png,331.5574310244146,-19.89491114397154,0.9988993417794719,0.6284763265694594
765733913724209138,obj765733913724209138.png,314.7044957374912,-18.86798582834367,0.9988786850532965,0.6231857415680818
775416213118407552,obj775416213118407552.png,302.0742122244279,-9.884218372752906,0.9988640569095507,0.5817246667693171
756409505364854099,obj756409505364854099.png,303.1840386031622,-27.651420802581352,0.998857252573865,0.6197372892842737
770608942123339546,obj770608942123339546.png,324.6240181425635,-13.649820850878077,0.9988571278022129,0.5044868415918996
762599480951328991,obj762599480951328991.png,320.60913034045984,-21.93227139306088,0.998856208931916,0.5887618088097891
764157007891546459,obj764157007891546459.png,315.43055305936537,-19.577272400575026,0.998848782119208,0.6074547814689042
785526222535803043,obj785526222535803043.png,333.95892274855714,-0.6392038827827906,0.9988388088759238,0.6030112492777879
760985878918091915,obj760985878918091915.png,307.4743503055115,-23.21088164545162,0.9988336035948456,0.5029555450251305
754932586370847686,obj754932586370847686.png,305.9985892743688,-28.861431797203615,0.9988308703718436,0.6282422087736746
764090899754930455,obj764090899754930455.png,301.6312684756199,-20.440622146380445,0.9988052476403434,0.628047159755601
756404557562534470,obj756404557562534470.png,301.7522005868469,-27.1456794203246,0.9988049104721174,0.4883268572436935
765680243812881361,obj765680243812881361.png,302.4667573690108,-18.471843861022585,0.9988042487832539,0.4595928500725646
764209165974398918,obj764209165974398918.png,328.0971840948183,-20.11990647757924,0.9988041249281129,0.6302754969475309
760959696797451777,obj760959696797451777.png,301.1202658441504,-22.78905325704409,0.9987987799152351,0.4789211059172247
773810582544470583,obj773810582544470583.png,309.9658855352533,-10.897974618854745,0.9987984011399716,0.6251391631888736
757923876473690562,obj757923876473690562.png,305.90453411530194,-25.456206843286523,0.9987892448218209,0.6182991817138906
757957205419904824,obj757957205419904824.png,313.2316997031719,-25.802854328850046,0.9987838674972774,0.596478260587582
762568351028368627,obj762568351028368627.png,313.1528535140731,-21.077815024561698,0.9987837261737362,0.5158314805499372
761019826339581248,obj761019826339581248.png,314.64177338560927,-23.232270716124756,0.9987655982314562,0.6631092421130758
767321883392625633,obj767321883392625633.png,312.3600183289474,-17.22649022871442,0.9987574137250121,0.5888263921163039
764200576039805469,obj764200576039805469.png,327.4290870722131,-20.540210837494506,0.998747600224699,0.539141826742992
768890130571216558,obj768890130571216558.png,303.1564451910799,-15.402615247949688,0.9987466604563005,0.5391856491880757
764197002627009981,obj764197002627009981.png,326.15546430349195,-19.659499670740587,0.9987464500740947,0.524367672918808
775429819574799047,obj775429819574799047.png,303.759440071604,-10.144192694877063,0.9987436893962316,0.5858366892662288
775514000933800681,obj775514000933800681.png,322.51883127284884,-9.565222034094527,0.9987411413142138,0.5582514888857298
770720061517222478,obj770720061517222478.png,349.6261979014813,-13.445614029147347,0.9987408329675846,0.5161516573600936
761012679514018886,obj761012679514018886.png,313.89507099817195,-23.252769877261034,0.9987388951999829,0.5958652473450248
777262980336213318,obj777262980336213318.png,344.8381606550912,-8.89234255554411,0.9987365067549119,0.5985939456663496
773896207012486947,obj773896207012486947.png,330.2700081154968,-11.703442388301745,0.9987314759759464,0.5714478211820306
777223397917609636,obj777223397917609636.png,335.2933687026823,-8.616958096296763,0.998730426222268,0.6665574700340968
775470982541364660,obj775470982541364660.png,312.84779696135456,-10.057883812250827,0.9987282758910646,0.5563536740546644
768890061851739050,obj768890061851739050.png,303.376516880003,-15.450164441791983,0.998727589272188,0.5661213632031002
777204843658892425,obj777204843658892425.png,330.7704261331354,-8.153809565069551,0.9987261750634027,0.5657225806174371
760986497393383784,obj760986497393383784.png,307.5969051264422,-22.915347574931406,0.9987230693781466,0.6029867717168717
768929025795055046,obj768929025795055046.png,313.002859791862,-15.91412235253357,0.998716818861959,0.6042166655461843
773886998602602224,obj773886998602602224.png,326.22970177088655,-10.818585180823591,0.9987165575144025,0.5314278571764827
777211440728659676,obj777211440728659676.png,332.912797186914,-8.0489968125623,0.9987137525925393,0.5730010163023974
780542892241344549,obj780542892241344549.png,336.3155357545101,-5.450924392422808,0.9987071170872184,0.622998246724204
775476892416344737,obj775476892416344737.png,315.0713676995087,-10.298338612328081,0.9986955353946558,0.60889621396211
757935490065257236,obj757935490065257236.png,309.34578793790087,-25.90524779205203,0.998692678038508,0.5918295918200807
780491283914313737,obj780491283914313737.png,324.5908400241365,-4.6831676957699155,0.9986922212793161,0.5507906677193686
754903449312708845,obj754903449312708845.png,300.1135846962154,-29.26809463430466,0.998690815269599,0.5045458308166582
768925314943313065,obj768925314943313065.png,310.57807173706715,-15.247728174436187,0.9986894447099623,0.5311810937675097
754931280700786889,obj754931280700786889.png,305.83370199073954,-29.284183556273703,0.9986894390845497,0.6052854382613767
764099902006378391,obj764099902006378391.png,302.9620146845973,-20.029794021873442,0.9986868043867908,0.5993112190686966
775593097051525908,obj775593097051525908.png,340.4635867233318,-10.342226920089619,0.9986863074894621,0.6958470903443528
757946416462060756,obj757946416462060756.png,312.85491090815367,-26.626826891842295,0.9986841967548592,0.533935027550725
762517636054534995,obj762517636054534995.png,301.74047990732356,-21.879468717601164,0.9986762109548196,0.5778169536191572
756414934203519775,obj756414934203519775.png,304.87996079992746,-27.93779593164239,0.9986759291352987,0.6153704510956287
756447369796538277,obj756447369796538277.png,311.3081156687288,-26.79362953737431,0.9986714140853408,0.5279062790786819
759474737624668356,obj759474737624668356.png,313.4819118569866,-24.454846388727443,0.9986691827062246,0.4593123044153369
759462024521473851,obj759462024521473851.png,309.33160805686254,-24.25570524854241,0.9986686347054848,0.5412868115749905
759469377505480803,obj759469377505480803.png,311.4746164605172,-24.170500126429495,0.9986637526846788,0.6578504099697197
775513107580601543,obj775513107580601543.png,323.1330306407117,-9.695158657064333,0.9986602181533771,0.5541669514191988
754926539056893627,obj754926539056893627.png,303.9413562230132,-28.748489992404718,0.9986591349767798,0.624751929137701
770520293998350438,obj770520293998350438.png,304.76738971585087,-13.507411485459446,0.9986474508206497,0.5648299924000758
775440471093695376,obj775440471093695376.png,306.09688600177736,-9.058084602064577,0.9986306413646217,0.5488275521045026
757913087515836212,obj757913087515836212.png,303.6932527917262,-26.49893069497573,0.9986233362746837,0.48074939533901173
